DEPTH,Shale,Dolomite,Limestone,Primary Porosity,Secondary Porosity,Facie C
4286.0292,0.000159,0.204078,0.720698,0.007584,0.067481,7
4286.1816,0.000159,0.203548,0.718825,0.007717,0.069752,7
4286.334,0.000519,0.258192,0.659735,0.008335,0.073219,7
4286.4864,0.000519,0.345415,0.562001,0.008239,0.083827,7
4286.6388,0.000519,0.378538,0.517818,0.01435,0.088776,7
4286.7912,0.000519,0.459791,0.413287,0.016393,0.11001,7
4286.9436,0,0.455996,0.412291,0.015999,0.115714,7
4287.096,0.000001,0.515103,0.353266,0.015984,0.115646,9
4287.2484,0,0.571139,0.307025,0.005322,0.116513,9
4287.4008,0,0.400723,0.511294,0.005852,0.082131,7
4287.5532,0,0.48301,0.438994,0.005916,0.07208,7
4287.7056,0,0.486915,0.442543,0.005964,0.064578,7
4287.858,0,0.449351,0.488442,0.006059,0.056148,7
4288.0104,0,0.528863,0.416225,0.006473,0.048439,10
4288.1628,0,0.535921,0.428368,0.006383,0.029328,10
4288.3152,0,0.668196,0.298135,0.006017,0.027651,10
4288.4676,0,0.754764,0.214432,0.006501,0.024304,10
4288.62,0,0.753007,0.213799,0.006653,0.026542,10
4288.7724,0,0.749644,0.213114,0.006654,0.030588,10
4288.9248,0,0.755639,0.201198,0.006513,0.036649,10
4289.0772,0,0.797305,0.159532,0.006513,0.036649,10
4289.2296,0,0.788969,0.174038,0.006555,0.030438,10
4289.382,0,0.805669,0.165151,0.006609,0.022571,10
4289.5344,0,0.805612,0.165139,0.006608,0.022641,10
4289.6868,0,0.807078,0.16544,0.006715,0.020767,10
4289.8392,0,0.80743,0.165681,0.006857,0.020032,10
4289.9916,0,0.882368,0.088886,0.006796,0.021949,10
4290.144,0,0.927465,0.042872,0.012067,0.017595,10
4290.2964,0,0.929308,0.042258,0.012324,0.01611,10
4290.4488,0,0.948242,0.023387,0.01268,0.01569,10
4290.6012,0,0.952321,0.019729,0.012085,0.015866,10
4290.7536,0,0.943356,0.027612,0.010939,0.018093,10
4290.906,0,0.930541,0.039874,0.009384,0.020201,10
4291.0584,0,0.938191,0.029404,0.008377,0.024028,10
4291.2108,0,0.897112,0.070229,0.008375,0.024284,10
4291.3632,0,0.892696,0.069883,0.007774,0.029646,10
4291.5156,0,0.892208,0.070044,0.00808,0.029667,10
4291.668,0,0.823303,0.140274,0.008849,0.027574,10
